,id,value
83309,NACtpp_fflxcmp1_dualub,0.0
83310,NACtpp_fflxcmp2_duallb,0.0
83311,NACtpp_fflxcmp2_dualub,0.0
83312,NACtpp_fflxcmp3_duallb,0.0
83313,NACtpp_fflxcmp3_dualub,0.0
83314,NACtpp_fflxcmp4_duallb,0.0
83315,NACtpp_fflxcmp4_dualub,0.0
83316,NACtpp_fflxcmp5_duallb,0.0
83317,NACtpp_fflxcmp5_dualub,0.0
83318,NACtpp_fflxcmp6_duallb,0.0
83319,NACtpp_fflxcmp6_dualub,0.0
83320,ASPt2_3pp_fflxcmp0_duallb,0.0
83321,ASPt2_3pp_fflxcmp0_dualub,0.0
83322,ASPt2_3pp_fflxcmp1_duallb,0.0
83323,ASPt2_3pp_fflxcmp1_dualub,0.0
83324,ASPt2_3pp_fflxcmp2_duallb,0.0
83325,ASPt2_3pp_fflxcmp2_dualub,0.0
83326,ASPt2_3pp_fflxcmp3_duallb,0.0
83327,ASPt2_3pp_fflxcmp3_dualub,0.0
83328,ASPt2_3pp_fflxcmp4_duallb,0.0
83329,ASPt2_3pp_fflxcmp4_dualub,0.0
83330,ASPt2_3pp_fflxcmp5_duallb,0.0
83331,ASPt2_3pp_fflxcmp5_dualub,0.0
83332,ASPt2_3pp_fflxcmp6_duallb,0.0
83333,ASPt2_3pp_fflxcmp6_dualub,0.0
83334,HIStex_rflxcmp0_duallb,0.0
83335,HIStex_rflxcmp0_dualub,0.0
83336,HIStex_fflxcmp0_duallb,0.0
83337,HIStex_fflxcmp0_dualub,0.0
83338,HIStex_rflxcmp1_duallb,0.0
83339,HIStex_rflxcmp1_dualub,0.0
83340,HIStex_fflxcmp1_duallb,0.0
83341,HIStex_fflxcmp1_dualub,0.0
83342,HIStex_rflxcmp2_duallb,0.0
83343,HIStex_rflxcmp2_dualub,0.0
83344,HIStex_fflxcmp2_duallb,0.0
83345,HIStex_fflxcmp2_dualub,0.0
83346,HIStex_rflxcmp3_duallb,0.0
83347,HIStex_rflxcmp3_dualub,0.0
83348,HIStex_fflxcmp3_duallb,0.0
83349,HIStex_fflxcmp3_dualub,0.0
83350,HIStex_rflxcmp4_duallb,0.0
83351,HIStex_rflxcmp4_dualub,0.0
83352,HIStex_fflxcmp4_duallb,0.0
83353,HIStex_fflxcmp4_dualub,0.0
83354,HIStex_rflxcmp5_duallb,0.0
83355,HIStex_rflxcmp5_dualub,0.0
83356,HIStex_fflxcmp5_duallb,0.0
83357,HIStex_fflxcmp5_dualub,0.0
83358,HIStex_rflxcmp6_duallb,0.0
83359,HIStex_rflxcmp6_dualub,0.0
83360,HIStex_fflxcmp6_duallb,0.0
83361,HIStex_fflxcmp6_dualub,0.0
83362,FE3DCITabcpp_fflxcmp0_duallb,0.0
83363,FE3DCITabcpp_fflxcmp0_dualub,0.0
83364,FE3DCITabcpp_fflxcmp1_duallb,0.0
83365,FE3DCITabcpp_fflxcmp1_dualub,0.0
83366,FE3DCITabcpp_fflxcmp2_duallb,0.0
83367,FE3DCITabcpp_fflxcmp2_dualub,0.0
83368,FE3DCITabcpp_fflxcmp3_duallb,0.0
83369,FE3DCITabcpp_fflxcmp3_dualub,0.0
83370,FE3DCITabcpp_fflxcmp4_duallb,0.0
83371,FE3DCITabcpp_fflxcmp4_dualub,0.0
83372,FE3DCITabcpp_fflxcmp5_duallb,0.0
83373,FE3DCITabcpp_fflxcmp5_dualub,0.0
83374,FE3DCITabcpp_fflxcmp6_duallb,0.0
83375,FE3DCITabcpp_fflxcmp6_dualub,0.0
83376,HXAtex_rflxcmp0_duallb,0.0
83377,HXAtex_rflxcmp0_dualub,0.0
83378,HXAtex_fflxcmp0_duallb,0.0
83379,HXAtex_fflxcmp0_dualub,0.0
83380,HXAtex_rflxcmp1_duallb,0.0
83381,HXAtex_rflxcmp1_dualub,0.0
83382,HXAtex_fflxcmp1_duallb,0.0
83383,HXAtex_fflxcmp1_dualub,0.0
83384,HXAtex_rflxcmp2_duallb,0.0
83385,HXAtex_rflxcmp2_dualub,0.0
83386,HXAtex_fflxcmp2_duallb,0.0
83387,HXAtex_fflxcmp2_dualub,0.0
83388,HXAtex_rflxcmp3_duallb,0.0
83389,HXAtex_rflxcmp3_dualub,0.0
83390,HXAtex_fflxcmp3_duallb,0.0
83391,HXAtex_fflxcmp3_dualub,0.0
83392,HXAtex_rflxcmp4_duallb,0.0
83393,HXAtex_rflxcmp4_dualub,0.0
83394,HXAtex_fflxcmp4_duallb,0.0
83395,HXAtex_fflxcmp4_dualub,0.0
83396,HXAtex_rflxcmp5_duallb,0.0
83397,HXAtex_rflxcmp5_dualub,0.0
83398,HXAtex_fflxcmp5_duallb,0.0
83399,HXAtex_fflxcmp5_dualub,0.0
83400,HXAtex_rflxcmp6_duallb,0.0
83401,HXAtex_rflxcmp6_dualub,0.0
83402,HXAtex_fflxcmp6_duallb,0.0
83403,HXAtex_fflxcmp6_dualub,0.0
83404,HACD1_rflxcmp0_duallb,0.0
83405,HACD1_rflxcmp0_dualub,0.0
83406,HACD1_fflxcmp0_duallb,0.0
83407,HACD1_fflxcmp0_dualub,0.0
83408,HACD1_rflxcmp1_duallb,0.0
83409,HACD1_rflxcmp1_dualub,0.0
83410,HACD1_fflxcmp1_duallb,0.0
83411,HACD1_fflxcmp1_dualub,0.0
83412,HACD1_rflxcmp2_duallb,0.0
83413,HACD1_rflxcmp2_dualub,0.0
83414,HACD1_fflxcmp2_duallb,0.0
83415,HACD1_fflxcmp2_dualub,0.0
83416,HACD1_rflxcmp3_duallb,0.0
83417,HACD1_rflxcmp3_dualub,0.0
83418,HACD1_fflxcmp3_duallb,0.0
83419,HACD1_fflxcmp3_dualub,0.0
83420,HACD1_rflxcmp4_duallb,0.0
83421,HACD1_rflxcmp4_dualub,0.0
83422,HACD1_fflxcmp4_duallb,0.0
83423,HACD1_fflxcmp4_dualub,0.0
83424,HACD1_rflxcmp5_duallb,0.0
83425,HACD1_rflxcmp5_dualub,0.0
83426,HACD1_fflxcmp5_duallb,0.0
83427,HACD1_fflxcmp5_dualub,0.0
83428,HACD1_rflxcmp6_duallb,0.0
83429,HACD1_rflxcmp6_dualub,0.0
83430,HACD1_fflxcmp6_duallb,0.0
83431,HACD1_fflxcmp6_dualub,0.0
83432,HYXNtex_rflxcmp0_duallb,0.0
83433,HYXNtex_rflxcmp0_dualub,0.0
83434,HYXNtex_fflxcmp0_duallb,0.0
83435,HYXNtex_fflxcmp0_dualub,0.0
83436,HYXNtex_rflxcmp1_duallb,0.0
83437,HYXNtex_rflxcmp1_dualub,0.0
83438,HYXNtex_fflxcmp1_duallb,0.0
83439,HYXNtex_fflxcmp1_dualub,0.0
83440,HYXNtex_rflxcmp2_duallb,0.0
83441,HYXNtex_rflxcmp2_dualub,0.0
83442,HYXNtex_fflxcmp2_duallb,0.0
83443,HYXNtex_fflxcmp2_dualub,0.0
83444,HYXNtex_rflxcmp3_duallb,0.0
83445,HYXNtex_rflxcmp3_dualub,0.0
83446,HYXNtex_fflxcmp3_duallb,0.0
83447,HYXNtex_fflxcmp3_dualub,0.0
83448,HYXNtex_rflxcmp4_duallb,0.0
83449,HYXNtex_rflxcmp4_dualub,0.0
83450,HYXNtex_fflxcmp4_duallb,0.0
83451,HYXNtex_fflxcmp4_dualub,0.0
83452,HYXNtex_rflxcmp5_duallb,0.0
83453,HYXNtex_rflxcmp5_dualub,0.0
83454,HYXNtex_fflxcmp5_duallb,0.0
83455,HYXNtex_fflxcmp5_dualub,0.0
83456,HYXNtex_rflxcmp6_duallb,0.0
83457,HYXNtex_rflxcmp6_dualub,0.0
83458,HYXNtex_fflxcmp6_duallb,0.0
83459,HYXNtex_fflxcmp6_dualub,0.0
83460,IDONtex_rflxcmp0_duallb,0.0
83461,IDONtex_rflxcmp0_dualub,0.0
83462,IDONtex_fflxcmp0_duallb,0.0
83463,IDONtex_fflxcmp0_dualub,0.0
83464,IDONtex_rflxcmp1_duallb,0.0
83465,IDONtex_rflxcmp1_dualub,0.0
83466,IDONtex_fflxcmp1_duallb,0.0
83467,IDONtex_fflxcmp1_dualub,0.0
83468,IDONtex_rflxcmp2_duallb,0.0
83469,IDONtex_rflxcmp2_dualub,0.0
83470,IDONtex_fflxcmp2_duallb,0.0
83471,IDONtex_fflxcmp2_dualub,0.0
83472,IDONtex_rflxcmp3_duallb,0.0
83473,IDONtex_rflxcmp3_dualub,0.0
83474,IDONtex_fflxcmp3_duallb,0.0
83475,IDONtex_fflxcmp3_dualub,0.0
83476,IDONtex_rflxcmp4_duallb,0.0
83477,IDONtex_rflxcmp4_dualub,0.0
83478,IDONtex_fflxcmp4_duallb,0.0
83479,IDONtex_fflxcmp4_dualub,0.0
83480,IDONtex_rflxcmp5_duallb,0.0
83481,IDONtex_rflxcmp5_dualub,0.0
83482,IDONtex_fflxcmp5_duallb,0.0
83483,IDONtex_fflxcmp5_dualub,0.0
83484,IDONtex_rflxcmp6_duallb,0.0
83485,IDONtex_rflxcmp6_dualub,0.0
83486,IDONtex_fflxcmp6_duallb,0.0
83487,IDONtex_fflxcmp6_dualub,0.0
83488,ILEtex_rflxcmp0_duallb,0.0
83489,ILEtex_rflxcmp0_dualub,0.0
83490,ILEtex_fflxcmp0_duallb,0.0
83491,ILEtex_fflxcmp0_dualub,0.0
83492,ILEtex_rflxcmp1_duallb,0.0
83493,ILEtex_rflxcmp1_dualub,0.0
83494,ILEtex_fflxcmp1_duallb,0.0
83495,ILEtex_fflxcmp1_dualub,0.0
83496,ILEtex_rflxcmp2_duallb,0.0
83497,ILEtex_rflxcmp2_dualub,0.0
83498,ILEtex_fflxcmp2_duallb,0.0
83499,ILEtex_fflxcmp2_dualub,0.0
83500,ILEtex_rflxcmp3_duallb,0.0
83501,ILEtex_rflxcmp3_dualub,0.0
83502,ILEtex_fflxcmp3_duallb,0.0
83503,ILEtex_fflxcmp3_dualub,0.0
83504,ILEtex_rflxcmp4_duallb,0.0
83505,ILEtex_rflxcmp4_dualub,0.0
83506,ILEtex_fflxcmp4_duallb,0.0
83507,ILEtex_fflxcmp4_dualub,0.0
83508,ILEtex_rflxcmp5_duallb,0.0
83509,ILEtex_rflxcmp5_dualub,0.0
83510,ILEtex_fflxcmp5_duallb,0.0
83511,ILEtex_fflxcmp5_dualub,0.0
83512,ILEtex_rflxcmp6_duallb,0.0
83513,ILEtex_rflxcmp6_dualub,0.0
83514,ILEtex_fflxcmp6_duallb,0.0
83515,ILEtex_fflxcmp6_dualub,0.0
83516,INSTtex_rflxcmp0_duallb,0.0
83517,INSTtex_rflxcmp0_dualub,0.0
83518,INSTtex_fflxcmp0_duallb,0.0
83519,INSTtex_fflxcmp0_dualub,0.0
83520,INSTtex_rflxcmp1_duallb,0.0
83521,INSTtex_rflxcmp1_dualub,0.0
83522,INSTtex_fflxcmp1_duallb,0.0
83523,INSTtex_fflxcmp1_dualub,0.0
83524,INSTtex_rflxcmp2_duallb,0.0
83525,INSTtex_rflxcmp2_dualub,0.0
83526,INSTtex_fflxcmp2_duallb,0.0
83527,INSTtex_fflxcmp2_dualub,0.0
83528,INSTtex_rflxcmp3_duallb,0.0
83529,INSTtex_rflxcmp3_dualub,0.0
83530,INSTtex_fflxcmp3_duallb,0.0
83531,INSTtex_fflxcmp3_dualub,0.0
83532,INSTtex_rflxcmp4_duallb,0.0
83533,INSTtex_rflxcmp4_dualub,0.0
83534,INSTtex_fflxcmp4_duallb,0.0
83535,INSTtex_fflxcmp4_dualub,0.0
83536,INSTtex_rflxcmp5_duallb,0.0
83537,INSTtex_rflxcmp5_dualub,0.0
83538,INSTtex_fflxcmp5_duallb,0.0
83539,INSTtex_fflxcmp5_dualub,0.0
83540,INSTtex_rflxcmp6_duallb,0.0
83541,INSTtex_rflxcmp6_dualub,0.0
83542,INSTtex_fflxcmp6_duallb,0.0
83543,INSTtex_fflxcmp6_dualub,0.0
83544,INStex_rflxcmp0_duallb,0.0
83545,INStex_rflxcmp0_dualub,0.0
83546,INStex_fflxcmp0_duallb,0.0
83547,INStex_fflxcmp0_dualub,0.0
83548,INStex_rflxcmp1_duallb,0.0
83549,INStex_rflxcmp1_dualub,0.0
83550,INStex_fflxcmp1_duallb,0.0
83551,INStex_fflxcmp1_dualub,0.0
83552,INStex_rflxcmp2_duallb,0.0
83553,INStex_rflxcmp2_dualub,0.0
83554,INStex_fflxcmp2_duallb,0.0
83555,INStex_fflxcmp2_dualub,0.0
83556,INStex_rflxcmp3_duallb,0.0
83557,INStex_rflxcmp3_dualub,0.0
83558,INStex_fflxcmp3_duallb,0.0
83559,INStex_fflxcmp3_dualub,0.0
83560,INStex_rflxcmp4_duallb,0.0
83561,INStex_rflxcmp4_dualub,0.0
83562,INStex_fflxcmp4_duallb,0.0
83563,INStex_fflxcmp4_dualub,0.0
83564,INStex_rflxcmp5_duallb,0.0
83565,INStex_rflxcmp5_dualub,0.0
83566,INStex_fflxcmp5_duallb,0.0
83567,INStex_fflxcmp5_dualub,0.0
83568,INStex_rflxcmp6_duallb,0.0
83569,INStex_rflxcmp6_dualub,0.0
83570,INStex_fflxcmp6_duallb,0.0
83571,INStex_fflxcmp6_dualub,0.0
83572,Ktex_rflxcmp0_duallb,0.0
83573,Ktex_rflxcmp0_dualub,0.0
83574,Ktex_fflxcmp0_duallb,0.0
83575,Ktex_fflxcmp0_dualub,0.0
83576,Ktex_rflxcmp1_duallb,0.0
83577,Ktex_rflxcmp1_dualub,0.0
83578,Ktex_fflxcmp1_duallb,0.0
83579,Ktex_fflxcmp1_dualub,0.0
83580,Ktex_rflxcmp2_duallb,0.0
83581,Ktex_rflxcmp2_dualub,0.0
83582,Ktex_fflxcmp2_duallb,0.0
83583,Ktex_fflxcmp2_dualub,0.0
83584,Ktex_rflxcmp3_duallb,0.0
83585,Ktex_rflxcmp3_dualub,0.0
83586,Ktex_fflxcmp3_duallb,0.0
83587,Ktex_fflxcmp3_dualub,0.0
83588,Ktex_rflxcmp4_duallb,0.0
83589,Ktex_rflxcmp4_dualub,0.0
83590,Ktex_fflxcmp4_duallb,0.0
83591,Ktex_fflxcmp4_dualub,0.0
83592,Ktex_rflxcmp5_duallb,0.0
83593,Ktex_rflxcmp5_dualub,0.0
83594,Ktex_fflxcmp5_duallb,0.0
83595,Ktex_fflxcmp5_dualub,0.0
83596,Ktex_rflxcmp6_duallb,0.0
83597,Ktex_rflxcmp6_dualub,0.0
83598,Ktex_fflxcmp6_duallb,0.0
83599,Ktex_fflxcmp6_dualub,0.0
83600,CPGNtonex_fflxcmp0_duallb,0.0
83601,CPGNtonex_fflxcmp0_dualub,0.0
83602,CPGNtonex_fflxcmp1_duallb,0.0
83603,CPGNtonex_fflxcmp1_dualub,0.0
83604,CPGNtonex_fflxcmp2_duallb,0.0
83605,CPGNtonex_fflxcmp2_dualub,0.0
83606,CPGNtonex_fflxcmp3_duallb,0.0
83607,CPGNtonex_fflxcmp3_dualub,0.0
83608,CPGNtonex_fflxcmp4_duallb,0.0
83609,CPGNtonex_fflxcmp4_dualub,0.0
83610,CPGNtonex_fflxcmp5_duallb,0.0
83611,CPGNtonex_fflxcmp5_dualub,0.0
83612,CPGNtonex_fflxcmp6_duallb,0.0
83613,CPGNtonex_fflxcmp6_dualub,0.0
83614,GLCRtex_rflxcmp0_duallb,0.0
83615,GLCRtex_rflxcmp0_dualub,0.0
83616,GLCRtex_fflxcmp0_duallb,0.0
83617,GLCRtex_fflxcmp0_dualub,0.0
83618,GLCRtex_rflxcmp1_duallb,0.0
83619,GLCRtex_rflxcmp1_dualub,0.0
83620,GLCRtex_fflxcmp1_duallb,0.0
83621,GLCRtex_fflxcmp1_dualub,0.0
83622,GLCRtex_rflxcmp2_duallb,0.0
83623,GLCRtex_rflxcmp2_dualub,0.0
83624,GLCRtex_fflxcmp2_duallb,0.0
83625,GLCRtex_fflxcmp2_dualub,0.0
83626,GLCRtex_rflxcmp3_duallb,0.0
83627,GLCRtex_rflxcmp3_dualub,0.0
83628,GLCRtex_fflxcmp3_duallb,0.0
83629,GLCRtex_fflxcmp3_dualub,0.0
83630,GLCRtex_rflxcmp4_duallb,0.0
83631,GLCRtex_rflxcmp4_dualub,0.0
83632,GLCRtex_fflxcmp4_duallb,0.0
83633,GLCRtex_fflxcmp4_dualub,0.0
83634,GLCRtex_rflxcmp5_duallb,0.0
83635,GLCRtex_rflxcmp5_dualub,0.0
83636,GLCRtex_fflxcmp5_duallb,0.0
83637,GLCRtex_fflxcmp5_dualub,0.0
83638,GLCRtex_rflxcmp6_duallb,0.0
83639,GLCRtex_rflxcmp6_dualub,0.0
83640,GLCRtex_fflxcmp6_duallb,0.0
83641,GLCRtex_fflxcmp6_dualub,0.0
83642,GLCNtex_rflxcmp0_duallb,0.0
83643,GLCNtex_rflxcmp0_dualub,0.0
83644,GLCNtex_fflxcmp0_duallb,0.0
83645,GLCNtex_fflxcmp0_dualub,0.0
83646,GLCNtex_rflxcmp1_duallb,0.0
83647,GLCNtex_rflxcmp1_dualub,0.0
83648,GLCNtex_fflxcmp1_duallb,0.0
83649,GLCNtex_fflxcmp1_dualub,0.0
83650,GLCNtex_rflxcmp2_duallb,0.0
83651,GLCNtex_rflxcmp2_dualub,0.0
83652,GLCNtex_fflxcmp2_duallb,0.0
83653,GLCNtex_fflxcmp2_dualub,0.0
83654,GLCNtex_rflxcmp3_duallb,0.0
83655,GLCNtex_rflxcmp3_dualub,0.0
83656,GLCNtex_fflxcmp3_duallb,0.0
83657,GLCNtex_fflxcmp3_dualub,0.0
83658,GLCNtex_rflxcmp4_duallb,0.0
83659,GLCNtex_rflxcmp4_dualub,0.0
83660,GLCNtex_fflxcmp4_duallb,0.0
83661,GLCNtex_fflxcmp4_dualub,0.0
83662,GLCNtex_rflxcmp5_duallb,0.0
83663,GLCNtex_rflxcmp5_dualub,0.0
83664,GLCNtex_fflxcmp5_duallb,0.0
83665,GLCNtex_fflxcmp5_dualub,0.0
83666,GLCNtex_rflxcmp6_duallb,0.0
83667,GLCNtex_rflxcmp6_dualub,0.0
83668,GLCNtex_fflxcmp6_duallb,0.0
83669,GLCNtex_fflxcmp6_dualub,0.0
83670,GLCURtex_rflxcmp0_duallb,0.0
83671,GLCURtex_rflxcmp0_dualub,0.0
83672,GLCURtex_fflxcmp0_duallb,0.0
83673,GLCURtex_fflxcmp0_dualub,0.0
83674,GLCURtex_rflxcmp1_duallb,0.0
83675,GLCURtex_rflxcmp1_dualub,0.0
83676,GLCURtex_fflxcmp1_duallb,0.0
83677,GLCURtex_fflxcmp1_dualub,0.0
83678,GLCURtex_rflxcmp2_duallb,0.0
83679,GLCURtex_rflxcmp2_dualub,0.0
83680,GLCURtex_fflxcmp2_duallb,0.0
83681,GLCURtex_fflxcmp2_dualub,0.0
83682,GLCURtex_rflxcmp3_duallb,0.0
83683,GLCURtex_rflxcmp3_dualub,0.0
83684,GLCURtex_fflxcmp3_duallb,0.0
83685,GLCURtex_fflxcmp3_dualub,0.0
83686,GLCURtex_rflxcmp4_duallb,0.0
83687,GLCURtex_rflxcmp4_dualub,0.0
83688,GLCURtex_fflxcmp4_duallb,0.0
83689,GLCURtex_fflxcmp4_dualub,0.0
83690,GLCURtex_rflxcmp5_duallb,0.0
83691,GLCURtex_rflxcmp5_dualub,0.0
83692,GLCURtex_fflxcmp5_duallb,0.0
83693,GLCURtex_fflxcmp5_dualub,0.0
83694,GLCURtex_rflxcmp6_duallb,0.0
83695,GLCURtex_rflxcmp6_dualub,0.0
83696,GLCURtex_fflxcmp6_duallb,0.0
83697,GLCURtex_fflxcmp6_dualub,0.0
83698,GLNtex_rflxcmp0_duallb,0.0
83699,GLNtex_rflxcmp0_dualub,0.0
83700,GLNtex_fflxcmp0_duallb,0.0
83701,GLNtex_fflxcmp0_dualub,0.0
83702,GLNtex_rflxcmp1_duallb,0.0
83703,GLNtex_rflxcmp1_dualub,0.0
83704,GLNtex_fflxcmp1_duallb,0.0
83705,GLNtex_fflxcmp1_dualub,0.0
83706,GLNtex_rflxcmp2_duallb,0.0
83707,GLNtex_rflxcmp2_dualub,0.0
83708,GLNtex_fflxcmp2_duallb,0.0
83709,GLNtex_fflxcmp2_dualub,0.0
83710,GLNtex_rflxcmp3_duallb,0.0
83711,GLNtex_rflxcmp3_dualub,0.0
83712,GLNtex_fflxcmp3_duallb,0.0
83713,GLNtex_fflxcmp3_dualub,0.0
83714,GLNtex_rflxcmp4_duallb,0.0
83715,GLNtex_rflxcmp4_dualub,0.0
83716,GLNtex_fflxcmp4_duallb,0.0
83717,GLNtex_fflxcmp4_dualub,0.0
83718,GLNtex_rflxcmp5_duallb,0.0
83719,GLNtex_rflxcmp5_dualub,0.0
83720,GLNtex_fflxcmp5_duallb,0.0
83721,GLNtex_fflxcmp5_dualub,0.0
83722,GLNtex_rflxcmp6_duallb,0.0
83723,GLNtex_rflxcmp6_dualub,0.0
83724,GLNtex_fflxcmp6_duallb,0.0
83725,GLNtex_fflxcmp6_dualub,0.0
83726,O2tex_rflxcmp0_duallb,0.0
83727,O2tex_rflxcmp0_dualub,0.0
83728,O2tex_fflxcmp0_duallb,0.0
83729,O2tex_fflxcmp0_dualub,0.0
83730,O2tex_rflxcmp1_duallb,0.0
83731,O2tex_rflxcmp1_dualub,0.0
83732,O2tex_fflxcmp1_duallb,0.0
83733,O2tex_fflxcmp1_dualub,0.0
83734,O2tex_rflxcmp2_duallb,0.0
83735,O2tex_rflxcmp2_dualub,0.0
83736,O2tex_fflxcmp2_duallb,0.0
83737,O2tex_fflxcmp2_dualub,0.0
83738,O2tex_rflxcmp3_duallb,0.0
83739,O2tex_rflxcmp3_dualub,0.0
83740,O2tex_fflxcmp3_duallb,0.0
83741,O2tex_fflxcmp3_dualub,0.0
83742,O2tex_rflxcmp4_duallb,0.0
83743,O2tex_rflxcmp4_dualub,0.0
83744,O2tex_fflxcmp4_duallb,0.0
83745,O2tex_fflxcmp4_dualub,0.0
83746,O2tex_rflxcmp5_duallb,0.0
83747,O2tex_rflxcmp5_dualub,0.0
83748,O2tex_fflxcmp5_duallb,0.0
83749,O2tex_fflxcmp5_dualub,0.0
83750,O2tex_rflxcmp6_duallb,0.0
83751,O2tex_rflxcmp6_dualub,0.0
83752,O2tex_fflxcmp6_duallb,0.0
83753,O2tex_fflxcmp6_dualub,0.0
83754,EX_ppa_e_fflxcmp0_duallb,0.0
83755,EX_ppa_e_fflxcmp0_dualub,0.0
83756,EX_ppa_e_fflxcmp1_duallb,0.0
83757,EX_ppa_e_fflxcmp1_dualub,0.0
83758,EX_ppa_e_fflxcmp2_duallb,0.0
83759,EX_ppa_e_fflxcmp2_dualub,0.0
83760,EX_ppa_e_fflxcmp3_duallb,0.0
83761,EX_ppa_e_fflxcmp3_dualub,0.0
83762,EX_ppa_e_fflxcmp4_duallb,0.0
83763,EX_ppa_e_fflxcmp4_dualub,0.0
83764,EX_ppa_e_fflxcmp5_duallb,0.0
83765,EX_ppa_e_fflxcmp5_dualub,0.0
83766,EX_ppa_e_fflxcmp6_duallb,0.0
83767,EX_ppa_e_fflxcmp6_dualub,0.0
83768,HACD2_rflxcmp0_duallb,0.0
83769,HACD2_rflxcmp0_dualub,0.0
83770,HACD2_fflxcmp0_duallb,0.0
83771,HACD2_fflxcmp0_dualub,0.0
83772,HACD2_rflxcmp1_duallb,0.0
83773,HACD2_rflxcmp1_dualub,0.0
83774,HACD2_fflxcmp1_duallb,0.0
83775,HACD2_fflxcmp1_dualub,0.0
83776,HACD2_rflxcmp2_duallb,0.0
83777,HACD2_rflxcmp2_dualub,0.0
83778,HACD2_fflxcmp2_duallb,0.0
83779,HACD2_fflxcmp2_dualub,0.0
83780,HACD2_rflxcmp3_duallb,0.0
83781,HACD2_rflxcmp3_dualub,0.0
83782,HACD2_fflxcmp3_duallb,0.0
83783,HACD2_fflxcmp3_dualub,0.0
83784,HACD2_rflxcmp4_duallb,0.0
83785,HACD2_rflxcmp4_dualub,0.0
83786,HACD2_fflxcmp4_duallb,0.0
83787,HACD2_fflxcmp4_dualub,0.0
83788,HACD2_rflxcmp5_duallb,0.0
83789,HACD2_rflxcmp5_dualub,0.0
83790,HACD2_fflxcmp5_duallb,0.0
83791,HACD2_fflxcmp5_dualub,0.0
83792,HACD2_rflxcmp6_duallb,0.0
83793,HACD2_rflxcmp6_dualub,0.0
83794,HACD2_fflxcmp6_duallb,0.0
83795,HACD2_fflxcmp6_dualub,0.0
83796,OCTAtex_rflxcmp0_duallb,0.0
83797,OCTAtex_rflxcmp0_dualub,0.0
83798,OCTAtex_fflxcmp0_duallb,0.0
83799,OCTAtex_fflxcmp0_dualub,0.0
83800,OCTAtex_rflxcmp1_duallb,0.0
83801,OCTAtex_rflxcmp1_dualub,0.0
83802,OCTAtex_fflxcmp1_duallb,0.0
83803,OCTAtex_fflxcmp1_dualub,0.0
83804,OCTAtex_rflxcmp2_duallb,0.0
83805,OCTAtex_rflxcmp2_dualub,0.0
83806,OCTAtex_fflxcmp2_duallb,0.0
83807,OCTAtex_fflxcmp2_dualub,0.0
83808,OCTAtex_rflxcmp3_duallb,0.0
83809,OCTAtex_rflxcmp3_dualub,0.0
83810,OCTAtex_fflxcmp3_duallb,0.0
83811,OCTAtex_fflxcmp3_dualub,0.0
83812,OCTAtex_rflxcmp4_duallb,0.0
83813,OCTAtex_rflxcmp4_dualub,0.0
83814,OCTAtex_fflxcmp4_duallb,0.0
83815,OCTAtex_fflxcmp4_dualub,0.0
83816,OCTAtex_rflxcmp5_duallb,0.0
83817,OCTAtex_rflxcmp5_dualub,0.0
83818,OCTAtex_fflxcmp5_duallb,0.0
83819,OCTAtex_fflxcmp5_dualub,0.0
83820,OCTAtex_rflxcmp6_duallb,0.0
83821,OCTAtex_rflxcmp6_dualub,0.0
83822,OCTAtex_fflxcmp6_duallb,0.0
83823,OCTAtex_fflxcmp6_dualub,0.0
83824,D_LACtex_rflxcmp0_duallb,0.0
83825,D_LACtex_rflxcmp0_dualub,0.0
83826,D_LACtex_fflxcmp0_duallb,0.0
83827,D_LACtex_fflxcmp0_dualub,0.0
83828,D_LACtex_rflxcmp1_duallb,0.0
83829,D_LACtex_rflxcmp1_dualub,0.0
83830,D_LACtex_fflxcmp1_duallb,0.0
83831,D_LACtex_fflxcmp1_dualub,0.0
83832,D_LACtex_rflxcmp2_duallb,0.0
83833,D_LACtex_rflxcmp2_dualub,0.0
83834,D_LACtex_fflxcmp2_duallb,0.0
83835,D_LACtex_fflxcmp2_dualub,0.0
83836,D_LACtex_rflxcmp3_duallb,0.0
83837,D_LACtex_rflxcmp3_dualub,0.0
83838,D_LACtex_fflxcmp3_duallb,0.0
83839,D_LACtex_fflxcmp3_dualub,0.0
83840,D_LACtex_rflxcmp4_duallb,0.0
83841,D_LACtex_rflxcmp4_dualub,0.0
83842,D_LACtex_fflxcmp4_duallb,0.0
83843,D_LACtex_fflxcmp4_dualub,0.0
83844,D_LACtex_rflxcmp5_duallb,0.0
83845,D_LACtex_rflxcmp5_dualub,0.0
83846,D_LACtex_fflxcmp5_duallb,0.0
83847,D_LACtex_fflxcmp5_dualub,0.0
83848,D_LACtex_rflxcmp6_duallb,0.0
83849,D_LACtex_rflxcmp6_dualub,0.0
83850,D_LACtex_fflxcmp6_duallb,0.0
83851,D_LACtex_fflxcmp6_dualub,0.0
83852,NTD8pp_fflxcmp0_duallb,0.0
83853,NTD8pp_fflxcmp0_dualub,0.0
83854,NTD8pp_fflxcmp1_duallb,0.0
83855,NTD8pp_fflxcmp1_dualub,0.0
83856,NTD8pp_fflxcmp2_duallb,0.0
83857,NTD8pp_fflxcmp2_dualub,0.0
83858,NTD8pp_fflxcmp3_duallb,0.0
83859,NTD8pp_fflxcmp3_dualub,0.0
83860,NTD8pp_fflxcmp4_duallb,0.0
